id,income-january,orders-january,clients-january,income-february,orders-february,clients-february,income-march,orders-march,clients-march,income-april,orders-april,clients-april,income-may,orders-may,clients-may,income-june,orders-june,clients-june,income-july,orders-july,clients-july,income-august,orders-august,clients-august,income-september,orders-september,clients-september,income-october,orders-october,clients-october,income-november,orders-november,clients-november,income-december,orders-december,clients-december
729,16996.05225,659,26,17065.87826,649,29,16752.36224,618,27,21846.00181,794,29,23644.26139,867,28,22659.84188,818,27,21591.21185,822,28,22087.37423,786,28,20328.73648,737,26,17404.60677,528,27,19063.34521,687,28,20369.23137,731,28
730,35763.89088,991,29,45927.86841,1184,29,38197.61474,1065,31,39970.37134,1145,31,47413.1353,1339,32,48383.76379,1359,32,50944.51981,1400,33,54576.04579,1419,34,56951.39494,1390,35,61351.36681,1098,34,46127.60575,1285,35,55067.46892,1514,35
731,37156.44571,646,30,36658.81269,760,30,25613.39235,724,32,51377.93698,913,30,23902.8981,838,30,57130.93957,892,33,35857.67144,838,32,38703.21043,953,33,51257.82187,903,32,26193.65712,729,29,30845.22982,855,30,24915.32386,783,30
732,27332.15337,942,31,24564.7107,768,34,27432.7826,911,34,27402.06485,980,34,30721.55547,1089,34,30320.73631,1028,33,29459.66357,1071,35,36655.817,1163,34,31760.65059,1028,34,28461.46914,914,32,33666.747,1129,35,38003.17254,1214,35
733,73117.53285,980,40,64346.90116,945,39,65713.97041,1163,43,52369.41686,1283,43,70850.85235,1327,41,68486.29718,1251,42,61294.99099,1315,43,79677.13198,1364,44,77786.69041,1291,42,63311.609,1056,41,101299.2025,1142,41,87667.74343,1307,41
734,10546.69843,456,19,12566.24239,490,22,12294.47365,484,21,14764.41068,580,21,15421.48134,668,23,16257.44012,647,26,16698.67279,727,26,21271.35303,756,26,17274.45048,659,27,15281.05946,559,27,19566.3079,784,26,20976.10206,767,28
735,11602.41869,459,25,14440.40621,558,25,16184.43144,546,26,15236.29377,618,27,17518.33544,664,29,17254.0021,594,30,21124.19791,637,29,23887.79946,660,30,19244.71857,673,29,15140.82843,462,27,17645.24442,655,28,19094.75961,577,29
736,9061.545198,402,20,10317.62077,426,22,11286.64645,483,22,13720.27752,562,22,12542.92772,557,25,13502.36812,527,24,12300.07342,507,24,14171.97299,530,25,11852.42926,449,25,10050.10776,407,24,14437.49106,521,24,12072.59814,459,23
737,24130.83043,916,34,23590.00728,986,34,27917.1655,1036,37,26232.16588,1074,36,30285.88357,1143,38,27768.54961,1110,38,30295.85325,1123,38,32370.33602,1124,38,34135.14865,1126,39,23144.29742,802,36,28952.21528,1037,37,30880.37967,1169,39
738,30227.41997,997,28,26386.61272,900,30,30413.50805,1073,31,35356.85351,1215,31,43125.08174,1350,33,45184.84879,1248,32,33759.03908,1326,32,45253.55523,1348,32,40814.03607,1135,32,36862.48074,938,34,50708.73507,1384,34,43232.40842,1343,34
739,27413.63329,950,39,31793.152,1080,42,27454.23132,1020,43,33996.99531,1111,43,35396.45635,1248,40,39420.66411,1273,43,39158.64082,1332,45,46898.58568,1318,45,35552.53831,1254,46,37309.57312,1022,44,38452.53607,1320,43,40261.01899,1283,48
740,35559.2319,766,26,33877.91712,814,27,68041.78529,1224,29,66009.19084,1242,28,81095.61333,1388,31,63282.27802,1258,29,76046.18563,1362,30,71641.18196,1318,31,69118.38536,1415,30,46217.81569,1037,29,73706.85273,1372,31,53468.46168,1195,33
741,49979.8667,1128,24,39897.90094,1060,22,33301.45845,942,24,45673.96111,1254,23,42091.36868,1298,23,53559.23898,1323,21,40720.34535,1217,22,36902.72635,1064,23,41460.32868,1197,23,39692.8128,980,25,36556.38899,1044,25,53183.5222,1231,25
742,12019.0069,546,26,15719.15608,640,29,17850.26775,749,25,19901.47775,877,27,20334.16497,907,29,19128.64284,843,29,19969.02754,904,28,23537.86015,925,28,24184.75427,933,29,18588.90823,642,28,22385.06367,826,30,24281.59843,965,29
743,19919.0455,664,33,21829.71096,698,34,19932.64399,685,34,27757.46401,809,35,26819.07352,883,37,24063.42185,842,38,24957.71088,923,36,33073.9925,879,37,30611.69262,915,37,27570.65509,739,35,23683.91473,853,39,38400.83769,1005,38
744,15878.56847,701,31,18175.56863,774,31,18123.91463,751,32,21580.2406,906,32,23667.26608,1069,32,20719.84762,940,31,22475.81458,1035,32,25432.12888,999,31,25178.23656,939,32,20804.61365,710,31,22776.26643,895,32,24752.97206,1026,33
745,14641.3097,615,29,14040.7146,587,31,18029.73024,761,32,16720.10599,692,30,18677.49571,750,32,22524.46789,864,33,19496.73297,825,32,24494.68077,890,32,22666.38403,768,31,17955.41631,684,31,21404.46292,812,32,25526.82096,916,35
746,15982.7234,603,27,15446.01405,603,28,17166.24761,646,26,18227.00091,762,28,23562.82637,938,29,22552.36712,934,29,19261.09642,815,28,21593.15665,781,29,28497.31716,892,30,23222.03711,652,28,20586.79297,789,26,36392.43806,799,28
747,24264.1756,1015,38,35463.15838,1267,39,28426.44456,1084,36,36648.33026,1377,40,35294.36936,1404,39,37234.15992,1307,40,34798.55346,1323,40,41593.70544,1469,42,44643.88879,1430,43,41135.75434,1140,41,41150.4591,1351,42,40906.93903,1272,39
748,17202.58067,711,29,17178.29026,703,29,18979.9738,751,30,21259.6891,832,30,21298.68496,908,30,19961.01384,859,30,20240.39424,917,30,25019.78785,938,31,24399.20487,905,29,18630.09635,711,30,19774.77776,855,31,21688.3532,872,30
749,26098.58929,949,41,35339.64311,1044,43,38806.4765,1056,41,34486.67153,1209,44,37924.35598,1283,45,31368.69974,1004,43,36633.73288,1146,47,48280.9964,1314,46,32963.26304,1138,46,28383.21341,930,45,50720.11734,1229,47,45584.79843,1280,49
750,20567.05825,830,37,19233.77532,833,35,22532.01702,911,39,24510.05348,1039,38,25920.1177,1136,41,24540.53206,1034,41,25794.26903,1086,42,31978.33122,1070,41,28239.65022,990,42,21491.22588,783,37,31454.86966,997,38,30769.97321,1044,40
751,14222.13334,535,23,130567.8081,752,25,31294.39353,681,25,24099.96757,750,26,51514.33968,977,28,37898.95771,961,29,66727.38163,969,27,67000.48719,1056,29,387518.7439,858,27,24049.79338,849,28,24402.04292,907,28,68687.158,1039,31
752,16007.31302,651,23,16988.46141,721,23,17957.08015,712,22,19474.7887,789,23,20037.88766,846,23,19549.09875,769,23,20603.62079,812,23,22395.33993,859,24,20357.4864,742,23,16529.59647,602,23,26837.01011,758,23,25132.75205,823,26
753,13826.29892,586,25,15131.47959,627,26,15621.23037,609,25,16471.22631,705,25,18855.7329,764,25,16641.88764,714,26,19001.29284,793,27,20366.88248,804,28,20301.93926,790,27,15087.75899,624,27,16991.76297,733,28,21037.82987,823,29
754,16143.34968,656,25,17692.56938,668,25,20316.12083,680,25,23403.21051,790,26,20050.18355,786,27,22348.23378,854,28,26881.84894,849,28,25186.61923,835,26,28534.76487,856,28,19496.2915,669,27,22214.78711,784,27,24973.27317,870,28
755,16564.79096,670,29,19488.26368,767,32,24258.26999,903,32,23786.11637,909,32,21424.65046,867,34,23653.33471,905,34,23914.61441,886,34,28733.08553,1043,35,26538.36217,894,34,21321.44111,737,33,23532.54725,848,36,29649.24924,920,36
756,23412.08196,727,30,23799.87943,665,33,29956.01119,733,32,22956.4513,773,31,30443.97716,866,32,28336.04337,863,32,27625.90418,903,32,31022.62672,860,32,36706.15619,840,33,29414.92699,812,35,33997.6177,1011,36,34393.47286,1002,36
757,13543.60934,564,25,14109.30921,618,25,14139.09612,586,25,14648.56073,648,24,17403.94419,730,24,17098.18788,780,24,16647.76856,709,24,20076.95773,819,25,19865.31312,826,27,17166.0173,615,28,18356.43702,804,29,18678.48883,744,29
758,17527.11539,729,28,17919.39789,768,30,17878.12052,755,30,19028.13263,767,30,19716.94101,828,30,20492.12351,863,29,21316.15052,915,30,25430.19071,1030,31,20306.42436,820,29,17762.70741,691,29,20882.07765,883,30,22432.33115,926,34
759,16440.86962,646,20,16836.37983,639,20,19286.25097,581,22,20022.47409,696,22,21753.98979,786,22,21558.57089,795,23,17586.04619,717,23,20544.53689,700,23,17204.50242,656,22,15191.47024,561,23,24177.56171,696,24,21021.81595,795,26
760,19234.44166,799,34,16957.58398,684,36,20244.69595,770,36,22392.60087,935,36,23379.52867,948,37,23116.85114,979,37,29643.48935,997,36,28730.69944,1016,37,24926.16722,888,38,36141.34549,697,38,27062.4672,927,37,26719.07267,959,42
761,21901.36296,722,28,30864.53008,1046,34,28413.04883,917,31,40919.12317,1289,34,37828.03791,1245,34,37893.35773,1068,32,40711.36886,1164,34,45019.29175,1327,36,55918.70481,1293,34,47667.25798,999,32,39915.93862,1073,32,50741.05887,1308,36
762,20776.96813,849,41,24513.64311,915,40,23064.24497,945,38,29248.99126,1192,40,26403.73707,1153,40,27788.24773,1166,41,27340.61144,1181,42,39112.26711,1315,44,35323.13757,1089,43,30567.55102,975,43,31689.98318,1156,44,35764.49256,1196,45
763,19393.60883,511,26,12413.3905,525,26,18548.49875,692,27,18927.95196,704,27,17628.29752,738,27,24934.91012,784,28,23575.92837,744,28,18489.23052,683,29,18130.13741,661,27,16983.45685,550,27,31763.95749,887,30,20831.03367,789,28
764,17493.30379,738,30,20695.74739,820,33,17582.41765,694,32,18347.29486,761,30,22509.11683,876,35,22173.48986,872,36,24084.53238,1016,38,31417.07737,1095,39,31362.02604,1014,38,22204.43155,810,40,25858.48355,1028,38,29292.99708,1012,43
765,16551.53527,605,23,23352.62906,731,25,24288.40879,663,25,22064.84036,790,27,22153.29633,817,26,19988.12742,832,26,24319.14988,830,26,30155.36007,854,26,19261.9869,659,26,14660.89435,548,23,23888.71097,768,26,23547.14726,770,28
766,11982.47027,391,16,20974.53197,531,17,15217.59272,464,16,12335.50471,524,17,15520.35587,529,16,15142.47576,540,17,17580.69086,586,16,18328.46026,678,18,20824.84224,669,18,27895.02428,538,17,15657.82229,544,16,25585.65373,754,19
767,21907.95954,663,31,19316.27367,646,31,21915.99407,677,32,20657.01455,751,33,30820.48007,895,33,22608.0827,769,33,25393.94094,904,30,25975.91154,824,33,23885.55542,797,31,21718.05256,738,34,25835.45741,905,34,33214.55687,953,37
768,24565.95212,682,26,30152.65133,785,26,25246.48357,760,26,28976.27927,900,29,37954.3947,979,28,27368.20056,840,28,36392.98185,1007,30,46352.93306,1081,32,37587.00706,972,31,30361.89158,793,34,45815.50087,1018,35,43313.72125,1083,35
769,22561.63183,788,32,20318.44781,776,30,23624.89617,930,32,27081.12653,1011,32,25742.56699,1027,34,30612.20445,946,34,25716.8527,1053,34,28317.13315,1002,33,50985.91759,954,34,22407.21736,774,34,26995.95805,908,36,30766.5112,1132,36
770,18559.5022,739,32,21452.15966,873,31,19165.31039,804,31,24560.20791,970,31,22886.03927,930,32,25308.18426,1036,35,26723.03916,1139,35,30471.60248,1088,32,30561.39311,1083,34,24771.20812,850,34,29657.6307,1057,34,32546.59652,1117,39
771,20388.85921,807,34,23686.38123,828,36,24390.56932,916,37,29538.5573,1003,38,26244.11448,988,37,28673.38249,1042,40,30016.47287,1093,41,41648.41218,1095,39,34330.70353,1042,41,24310.80911,863,36,70018.33257,1065,41,36741.62018,1173,39
772,16437.63888,635,25,19547.74972,764,27,18773.34131,686,26,22189.86825,836,27,24253.40663,910,27,21896.89043,783,27,21322.72311,818,26,30329.21549,937,28,25036.65576,830,28,21319.96537,690,29,27464.81366,984,30,24839.10403,832,31
773,9678.126848,366,21,12365.10997,364,20,16963.3313,461,24,12415.32029,489,24,21346.41816,623,25,12483.79909,512,24,10822.25388,456,23,24181.23122,589,25,14165.06292,471,24,18726.75488,413,24,13847.75536,538,23,20601.64603,500,24
774,44213.3272,1272,32,40713.0165,1135,31,36221.96091,976,31,38296.73559,1211,32,36393.25203,1182,32,45803.39562,1260,32,46813.76379,1350,33,57551.53956,1232,32,50051.53037,1299,32,35136.91932,1011,31,44151.35221,1195,31,63162.84636,1366,33
775,19518.90963,794,33,25015.5784,985,35,27874.18254,1114,37,30256.96913,1189,38,31333.18531,1296,38,28189.96752,1112,37,29984.57353,1248,39,40269.26332,1380,39,34970.15713,1275,39,28467.52879,891,41,36432.42083,1116,37,32511.45115,1302,39
776,20743.83265,796,28,23096.12258,809,29,23158.41954,817,28,26435.14745,965,30,28218.25975,1066,32,25158.77123,1047,32,28390.36259,1025,32,37349.81494,1201,33,32696.10775,1152,33,23298.83757,772,32,30005.594,1122,31,27947.69727,1020,35
777,25854.01069,893,35,29456.87652,895,37,38225.89872,974,36,30372.66475,1059,34,36295.7734,1176,37,36795.04233,1140,34,29047.64236,1124,35,41283.98791,1183,34,167246.6966,1072,35,23987.06033,810,33,27463.30008,1018,33,37413.52089,1006,36
778,14494.59403,576,27,21145.57955,714,27,22066.9726,748,27,23246.87788,780,28,25063.34127,853,28,22832.67232,811,28,21623.61796,876,29,25501.03356,853,28,26351.422,880,30,19478.60246,578,29,25756.09129,872,31,25002.96766,833,30
779,25991.83839,689,25,33910.51302,769,27,32482.71993,668,28,33397.44288,821,26,59880.07587,963,25,43641.29352,946,27,41849.0444,1102,30,49373.31049,1073,29,61190.43022,1047,30,23944.48202,682,30,34803.87274,916,30,37789.00737,950,29
780,33598.53224,1064,38,35128.03181,1130,38,34126.30985,1080,37,40810.21163,1429,39,41401.80374,1495,41,45413.56031,1478,44,40909.6135,1455,44,49302.46533,1600,44,47282.54686,1325,44,61120.26687,1043,42,46589.01418,1336,45,45424.92281,1525,46
781,15400.86192,596,25,14787.60514,608,25,20390.0531,749,25,20054.00217,787,23,20354.14138,808,26,22093.25255,798,26,20915.52674,816,27,25833.9396,910,26,23295.73864,776,28,24229.79549,655,26,29270.74939,977,30,25789.2567,868,28
782,16798.04736,636,28,16541.20753,587,30,18529.61951,636,31,20228.84323,747,30,21372.94587,799,31,24063.32451,871,30,24136.51337,934,30,27096.96182,879,32,29085.87697,911,32,18191.59887,588,33,26257.07166,909,34,22766.98613,776,33
783,20318.70652,768,29,26043.27206,885,32,29182.5796,1058,32,32802.31269,1081,33,34017.36983,1219,33,40232.00564,1086,34,29433.99334,1046,33,39034.24453,1161,32,41256.33814,1113,33,31068.46896,854,33,34001.49199,1075,33,39412.37276,1057,35
784,16440.18759,712,28,19714.79106,781,29,21967.39669,891,29,21222.49144,880,28,23584.44659,983,30,22160.8999,866,28,23661.97631,1022,30,25116.82283,1005,30,24762.39451,972,30,20985.65863,784,28,24214.98296,978,31,22854.48674,895,31
785,28814.97954,926,27,36133.24653,882,25,23476.53924,856,28,29854.1552,1016,28,33428.65664,1168,30,35530.70185,1174,30,35268.37746,1182,30,43336.33883,1163,30,38378.57765,1130,30,39520.97294,822,28,43193.6507,1120,29,38432.73062,1100,32
786,16758.05865,565,25,19073.26097,688,25,24731.23227,743,27,24499.83136,814,27,24273.70529,802,28,23028.02527,820,28,23071.09081,885,30,28050.93662,858,30,24871.43221,841,31,21943.16154,669,29,27536.48212,943,30,25158.34307,782,30
787,15031.04561,673,24,13627.65935,605,25,14763.41411,640,26,15982.57372,697,25,18285.17471,767,26,16499.08119,714,28,21393.6718,772,28,24697.43599,851,28,18264.87223,724,28,16774.63198,610,29,16823.70476,640,28,19573.61195,649,28
788,14900.49614,582,25,15515.37187,577,26,18507.32771,586,27,18231.1683,710,26,18902.62023,685,26,21403.85741,732,28,20664.52445,785,29,22024.15201,752,30,20355.70387,733,31,22777.71387,630,32,24881.88004,745,34,27382.88637,801,33
789,20555.35772,658,26,27164.93643,790,26,24808.29439,717,27,27608.95782,941,28,22876.72331,826,28,29011.81364,889,28,27476.86669,925,28,29883.8497,947,28,37712.53945,963,28,27447.03409,699,28,28576.52073,931,28,31449.9259,853,29
790,9950.314002,324,17,14522.68427,385,19,13660.74267,463,19,13665.17784,471,20,13566.34809,526,21,21187.94278,527,21,16958.93364,557,22,17855.01313,616,21,19281.76859,634,22,18617.28082,492,22,16194.63148,501,22,16573.29824,554,22
791,12169.82886,535,20,11259.11713,439,20,14078.4311,540,20,14735.4138,577,22,16254.42309,674,23,16701.76686,666,23,16933.49879,696,22,17694.86516,655,22,16929.06802,619,25,14582.13644,530,24,17402.11069,674,25,17497.32822,654,27
792,16770.14496,619,26,24436.81052,687,27,22676.64716,665,28,23524.17278,774,29,26339.33735,822,29,26195.60114,856,28,24871.78551,886,30,34785.68918,969,32,28722.56736,884,31,23050.66208,664,31,23648.14586,733,31,30542.60228,982,36
793,175954.7887,1213,30,242744.1245,1358,30,220138.7564,1295,30,184699.6963,1290,31,238620.9749,1562,31,94719.96557,1175,31,255428.1034,1707,32,281319.7283,1685,32,213059.0006,1615,31,82555.55834,910,31,220561.4275,1584,32,283674.5874,1766,33
794,18179.16196,709,32,19815.86914,818,31,19031.73916,700,32,23756.67375,950,31,22166.33003,856,31,23640.69079,838,32,23079.08629,969,32,32530.54382,1022,34,24443.84068,921,32,24594.31352,758,32,33200.86494,1075,33,33671.07169,1019,36
795,22196.32555,737,27,22901.65077,763,26,23056.09022,730,24,25232.96327,898,28,25122.64764,935,27,27266.20218,930,27,24561.56208,929,26,30803.42623,981,29,30354.75531,954,26,29006.74314,820,27,28870.88837,990,30,40611.48678,1156,33
796,12616.47824,533,25,16613.86351,701,28,17920.36824,703,25,21581.89419,856,28,21728.51887,905,30,19857.16252,804,28,19802.64173,885,29,22316.77858,850,30,21823.89954,816,29,17790.76483,654,27,17982.81426,699,29,29729.27463,882,34
797,11195.12028,364,19,15551.7978,486,20,14287.06793,463,19,14401.44035,502,21,16604.64903,561,21,15231.47882,534,19,17054.72923,605,20,18265.98932,598,21,18122.52266,563,20,12119.5151,393,21,13127.58907,482,21,15389.75628,532,22
798,15709.38054,585,24,15955.90301,587,25,19838.98121,720,27,23740.46419,808,27,21862.67122,817,27,25185.59773,751,27,28052.53554,892,27,28028.1656,798,26,29138.45092,748,25,22951.66623,574,27,28147.00933,753,25,24258.04055,809,25
799,15840.08717,721,26,16679.97472,718,27,17375.74414,720,25,20817.1576,924,27,18952.11631,842,27,21198.65879,843,28,19640.90535,870,28,21980.6846,797,27,22161.34251,841,27,26058.93848,782,31,29786.10523,995,33,23227.01192,807,31
800,11865.48655,490,18,13325.86125,490,18,13057.24096,501,18,12671.12143,541,18,16035.88298,611,19,15319.00592,515,20,17719.63116,562,20,19070.90027,578,20,19176.29557,625,20,17689.14514,520,21,20996.52283,679,21,24671.83169,668,22
801,37186.3307,819,30,33103.91073,828,31,42911.682,875,31,34554.01079,912,31,40023.64327,1006,32,57368.79267,1061,31,38686.34904,1024,32,47160.37892,1008,31,49377.60442,906,30,34375.21783,705,29,35034.3719,958,31,44481.04599,928,29
802,19726.67887,685,26,22424.53644,815,28,23422.57189,834,28,28436.59117,1021,30,28788.47238,1068,31,30078.44399,1035,31,30276.48926,1051,31,33998.92745,1024,31,39835.67913,1022,29,25700.17936,812,30,35704.64613,1048,33,34816.84697,1027,33
803,19808.30016,840,27,17361.49424,717,27,19848.33986,810,26,19825.73136,847,27,23732.49264,997,27,23760.02994,931,28,24610.88256,1004,27,26474.32365,1051,29,26698.45609,1067,30,20549.55243,866,29,26771.40472,926,29,26189.01501,1073,31
804,14318.88065,629,31,17538.665,665,29,18133.94055,717,31,17076.90924,694,27,20447.20251,828,30,19112.77016,759,30,20673.11449,801,31,29264.87534,832,31,16640.61861,653,29,19276.495,577,31,21317.24223,740,29,27652.46429,815,31
805,17517.11246,646,26,19017.1753,733,27,15985.48373,613,28,20173.26361,839,27,20058.47172,856,29,25932.52166,939,30,18645.86106,810,31,24801.38325,946,30,23951.82429,894,30,19843.71951,743,32,21597.57339,879,34,24763.25794,965,31
806,24972.23019,685,30,24098.56737,794,34,30864.27034,913,38,28870.76364,1018,38,26208.81319,972,36,39535.69404,1095,38,25927.23117,955,37,51841.60371,1278,39,36222.41103,1015,38,43074.51796,766,37,35869.10766,1029,40,30398.06603,909,39
807,13217.67506,476,23,16979.83948,600,26,20876.35419,673,28,20713.90212,662,29,20339.38724,769,29,20279.48253,748,30,19378.35694,753,31,22412.36501,770,30,17407.44386,649,28,34600.0201,463,27,18044.81643,650,30,24012.01069,810,30
808,24560.01455,1020,39,32324.27753,1129,42,26617.33487,1172,42,29485.93757,1222,43,33188.0412,1401,44,29778.40272,1265,44,31849.55286,1371,46,37364.33019,1420,45,35564.00481,1367,44,34034.61564,1155,44,37975.49213,1429,44,36612.07224,1339,45
809,28256.56906,913,35,27176.41275,928,35,31010.54887,955,33,33839.04544,1056,37,37246.07851,1148,38,27936.2418,1000,36,38933.62566,1239,38,42601.34238,1326,38,36752.9137,1067,38,32405.50703,907,35,33035.20292,1173,37,39714.18976,1293,38
810,24230.51799,989,37,24813.31065,1021,37,26795.30368,1042,38,30544.90341,1179,37,32038.47803,1268,40,33636.15796,1351,41,32256.80097,1290,39,44843.39074,1450,38,37652.92633,1243,40,30610.5826,1050,38,39426.46196,1275,39,45155.3834,1487,45
811,20579.23243,677,31,19333.27529,639,30,28059.15612,789,31,33561.01772,878,32,38345.16393,1043,30,25755.65446,900,31,31918.36263,936,33,28656.9238,852,32,37078.45312,887,34,23754.52121,740,33,18748.74024,765,33,40822.79968,1041,36
812,27797.58209,1075,39,32822.23445,1235,41,34787.29462,1170,40,38464.97103,1341,40,37506.57503,1422,40,40588.39741,1343,41,34789.39613,1301,43,50062.73709,1607,43,40965.07394,1362,42,33474.42165,1015,39,39218.5709,1421,41,39726.62915,1408,44
813,22365.17157,728,31,21169.78443,703,33,23526.13119,778,34,23426.81159,808,32,25853.1691,826,33,26056.93634,825,33,26836.49083,901,33,38952.26614,901,32,35793.14517,856,35,33473.85338,733,34,29843.67125,923,34,35989.88736,940,37
814,19750.70529,832,27,20236.87383,819,28,22170.37326,839,27,22732.22336,951,27,24497.15615,1006,29,24292.19775,969,29,24694.43581,982,29,26871.48208,940,28,25992.37828,892,28,24754.66691,778,27,27728.19557,951,29,24829.88807,953,27
815,27128.24876,799,25,29014.51075,818,25,28313.15818,785,24,28587.3135,865,24,29050.14481,887,25,30808.56847,858,26,25562.06738,822,26,30819.27512,917,28,29418.58247,870,26,25341.45953,666,26,33029.77124,841,29,31967.12865,968,30
816,15325.92246,625,27,19132.23571,729,27,18786.24206,716,29,24007.31973,926,29,18867.32582,810,29,20347.4021,847,29,21500.15822,835,30,33374.47189,1006,31,27832.07904,929,30,19104.50463,705,26,33262.21771,937,32,26962.869,988,31
